"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"	"per.meth"
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	4822925	13	34	"PGEN_00000114"	"Low"	27.6595744680851
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	4822946	12	29	"PGEN_00000114"	"Low"	29.2682926829268
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	4822959	13	24	"PGEN_00000114"	"Low"	35.1351351351351
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	4822980	14	20	"PGEN_00000114"	"Low"	41.1764705882353
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	4822985	17	13	"PGEN_00000114"	"Low"	56.6666666666667
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	4904113	34	3	"PGEN_00000117"	"Low"	91.8918918918919
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	5853526	6	12	"PGEN_00000140"	"Low"	33.3333333333333
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	5853604	12	12	"PGEN_00000140"	"Low"	50
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6069142	2	19	"PGEN_00000146"	"Low"	9.52380952380952
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6069460	2	26	"PGEN_00000146"	"Low"	7.14285714285714
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6070569	4	22	"PGEN_00000146"	"Low"	15.3846153846154
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184618	2	31	"PGEN_00000148"	"Low"	6.06060606060606
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184638	4	49	"PGEN_00000148"	"Low"	7.54716981132075
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184655	2	89	"PGEN_00000148"	"Low"	2.1978021978022
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184675	4	115	"PGEN_00000148"	"Low"	3.36134453781513
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184695	3	133	"PGEN_00000148"	"Low"	2.20588235294118
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184715	3	124	"PGEN_00000148"	"Low"	2.36220472440945
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184735	2	105	"PGEN_00000148"	"Low"	1.86915887850467
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184755	1	78	"PGEN_00000148"	"Low"	1.26582278481013
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184775	2	71	"PGEN_00000148"	"Low"	2.73972602739726
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184815	1	46	"PGEN_00000148"	"Low"	2.12765957446809
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184835	0	47	"PGEN_00000148"	"Low"	0
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6184855	0	41	"PGEN_00000148"	"Low"	0
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6841087	22	50	"PGEN_00000166"	"Low"	30.5555555555556
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6841093	45	27	"PGEN_00000166"	"Low"	62.5
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6841106	38	23	"PGEN_00000166"	"Low"	62.2950819672131
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6841132	39	25	"PGEN_00000166"	"Low"	60.9375
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6841145	39	33	"PGEN_00000166"	"Low"	54.1666666666667
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6841158	33	22	"PGEN_00000166"	"Low"	60
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6841165	42	23	"PGEN_00000166"	"Low"	64.6153846153846
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6895140	0	14	"PGEN_00000169"	"Low"	0
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6895150	0	14	"PGEN_00000169"	"Low"	0
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6961998	19	20	"PGEN_00000173"	"Low"	48.7179487179487
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	6962017	2	40	"PGEN_00000173"	"Low"	4.76190476190476
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	8390540	1	46	"PGEN_00000211"	"Low"	2.12765957446809
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	8390572	1	65	"PGEN_00000211"	"Low"	1.51515151515152
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	8390575	0	67	"PGEN_00000211"	"Low"	0
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	8390608	5	50	"PGEN_00000211"	"Low"	9.09090909090909
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	8464354	0	34	"PGEN_00000213"	"Low"	0
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	8464393	1	37	"PGEN_00000213"	"Low"	2.63157894736842
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	8671040	0	47	"PGEN_00000216"	"Low"	0
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	8671108	2	44	"PGEN_00000216"	"Low"	4.34782608695652
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223183	10	2	"PGEN_00000233"	"Low"	83.3333333333333
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223189	14	0	"PGEN_00000233"	"Low"	100
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223199	24	0	"PGEN_00000233"	"Low"	100
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223203	25	0	"PGEN_00000233"	"Low"	100
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223213	19	6	"PGEN_00000233"	"Low"	76
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223221	24	1	"PGEN_00000233"	"Low"	96
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223245	25	0	"PGEN_00000233"	"Low"	100
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223249	23	2	"PGEN_00000233"	"Low"	92
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223268	25	0	"PGEN_00000233"	"Low"	100
"EPI_103"	"PGA_scaffold17__51_contigs__length_34923512"	9223286	11	2	"PGEN_00000233"	"Low"	84.6153846153846
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	10757658	7	9	"PGEN_00001211"	"Low"	43.75
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	10757683	24	9	"PGEN_00001211"	"Low"	72.7272727272727
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	10757703	11	22	"PGEN_00001211"	"Low"	33.3333333333333
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	10757708	13	11	"PGEN_00001211"	"Low"	54.1666666666667
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	10757728	25	8	"PGEN_00001211"	"Low"	75.7575757575758
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11397567	1	27	"PGEN_00001233"	"Low"	3.57142857142857
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11397584	0	62	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11397595	2	73	"PGEN_00001233"	"Low"	2.66666666666667
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11397611	1	103	"PGEN_00001233"	"Low"	0.961538461538462
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11397621	0	124	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11397660	0	134	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11397677	0	124	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11397688	1	127	"PGEN_00001233"	"Low"	0.78125
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398049	0	21	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398060	0	22	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398076	0	19	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398142	0	66	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398153	0	63	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398190	0	19	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398328	0	19	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398404	0	323	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398432	0	434	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398497	2	355	"PGEN_00001233"	"Low"	0.560224089635854
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398514	0	323	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398525	4	295	"PGEN_00001233"	"Low"	1.33779264214047
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398541	1	56	"PGEN_00001233"	"Low"	1.75438596491228
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398590	2	159	"PGEN_00001233"	"Low"	1.24223602484472
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398607	1	174	"PGEN_00001233"	"Low"	0.571428571428571
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398618	2	176	"PGEN_00001233"	"Low"	1.12359550561798
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398634	1	165	"PGEN_00001233"	"Low"	0.602409638554217
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398683	0	130	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398700	0	113	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11398727	0	79	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11400254	0	27	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11400355	0	41	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11400361	0	33	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11400364	0	33	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11400386	1	32	"PGEN_00001233"	"Low"	3.03030303030303
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11400392	0	32	"PGEN_00001233"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11400408	1	17	"PGEN_00001233"	"Low"	5.55555555555556
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11456751	3	10	"PGEN_00001237"	"Low"	23.0769230769231
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11456769	20	2	"PGEN_00001237"	"Low"	90.9090909090909
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11827263	0	23	"PGEN_00001246"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11827266	1	22	"PGEN_00001246"	"Low"	4.34782608695652
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11827527	0	35	"PGEN_00001246"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11827530	3	28	"PGEN_00001246"	"Low"	9.67741935483871
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	11827805	1	17	"PGEN_00001246"	"Low"	5.55555555555556
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12019359	8	8	"PGEN_00001253"	"Low"	50
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12019363	7	12	"PGEN_00001253"	"Low"	36.8421052631579
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12019367	8	14	"PGEN_00001253"	"Low"	36.3636363636364
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12019375	13	13	"PGEN_00001253"	"Low"	50
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12019379	8	20	"PGEN_00001253"	"Low"	28.5714285714286
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12019392	6	22	"PGEN_00001253"	"Low"	21.4285714285714
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12019408	8	21	"PGEN_00001253"	"Low"	27.5862068965517
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12019431	9	20	"PGEN_00001253"	"Low"	31.0344827586207
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12169229	1	44	"PGEN_00001257"	"Low"	2.22222222222222
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12169253	0	42	"PGEN_00001257"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	12169274	0	42	"PGEN_00001257"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13081418	0	34	"PGEN_00001285"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13081447	0	42	"PGEN_00001285"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13081491	0	21	"PGEN_00001285"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13465267	24	9	"PGEN_00001291"	"Low"	72.7272727272727
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13465282	25	8	"PGEN_00001291"	"Low"	75.7575757575758
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13465290	26	7	"PGEN_00001291"	"Low"	78.7878787878788
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13466903	19	7	"PGEN_00001291"	"Low"	73.0769230769231
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	15	30	"PGEN_00001291"	"Low"	33.3333333333333
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	15	30	"PGEN_00001292"	"Low"	33.3333333333333
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	15	30	"PGEN_00001291"	"Low"	33.3333333333333
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	15	30	"PGEN_00001292"	"Low"	33.3333333333333
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	22	33	"PGEN_00001292"	"Low"	40
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	22	33	"PGEN_00001291"	"Low"	40
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	22	33	"PGEN_00001292"	"Low"	40
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	22	33	"PGEN_00001291"	"Low"	40
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	0	54	"PGEN_00001295"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	0	58	"PGEN_00001295"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	1	53	"PGEN_00001295"	"Low"	1.85185185185185
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	0	68	"PGEN_00001295"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	1	66	"PGEN_00001295"	"Low"	1.49253731343284
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	14140699	24	3	"PGEN_00001310"	"Low"	88.8888888888889
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	15946304	28	17	"PGEN_00001361"	"Low"	62.2222222222222
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	15946386	33	41	"PGEN_00001361"	"Low"	44.5945945945946
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	16698877	7	20	"PGEN_00001381"	"Low"	25.9259259259259
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	16698915	13	26	"PGEN_00001381"	"Low"	33.3333333333333
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	16698936	9	20	"PGEN_00001381"	"Low"	31.0344827586207
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	16698955	13	16	"PGEN_00001381"	"Low"	44.8275862068966
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	16699005	5	15	"PGEN_00001381"	"Low"	25
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	16947759	11	61	"PGEN_00001386"	"Low"	15.2777777777778
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	16953222	2	16	"PGEN_00001386"	"Low"	11.1111111111111
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	16953263	7	28	"PGEN_00001386"	"Low"	20
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17304746	11	1	"PGEN_00001398"	"Low"	91.6666666666667
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407220	0	24	"PGEN_00001401"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407271	0	119	"PGEN_00001401"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407611	0	74	"PGEN_00001401"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407633	2	70	"PGEN_00001401"	"Low"	2.77777777777778
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407662	1	70	"PGEN_00001401"	"Low"	1.40845070422535
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407713	0	44	"PGEN_00001401"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407735	0	49	"PGEN_00001401"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407764	0	50	"PGEN_00001401"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17407786	0	48	"PGEN_00001401"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17461940	0	24	"PGEN_00001403"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17461943	0	26	"PGEN_00001403"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17461964	0	25	"PGEN_00001403"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17462000	0	27	"PGEN_00001403"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	17462003	0	27	"PGEN_00001403"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18071982	1	37	"PGEN_00001422"	"Low"	2.63157894736842
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18071987	0	42	"PGEN_00001422"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18080478	1	36	"PGEN_00001422"	"Low"	2.7027027027027
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18080520	1	56	"PGEN_00001422"	"Low"	1.75438596491228
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18080562	0	49	"PGEN_00001422"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18080636	1	23	"PGEN_00001422"	"Low"	4.16666666666667
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18080646	2	32	"PGEN_00001422"	"Low"	5.88235294117647
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18080688	2	36	"PGEN_00001422"	"Low"	5.26315789473684
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18080730	0	31	"PGEN_00001422"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18080772	0	19	"PGEN_00001422"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18207965	9	34	"PGEN_00001425"	"Low"	20.9302325581395
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18208252	7	22	"PGEN_00001425"	"Low"	24.1379310344828
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	13	"PGEN_00000925"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	13	"PGEN_00000924"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	13	"PGEN_00000925"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	13	"PGEN_00000924"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	13	"PGEN_00000924"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	13	"PGEN_00000925"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	13	"PGEN_00000924"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	13	"PGEN_00000925"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18334994	0	17	"PGEN_00001429"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18334999	0	17	"PGEN_00001429"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18335015	0	15	"PGEN_00001429"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18335020	0	16	"PGEN_00001429"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18335036	0	16	"PGEN_00001429"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18335041	0	16	"PGEN_00001429"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18335057	0	18	"PGEN_00001429"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18335062	0	14	"PGEN_00001429"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18434746	7	10	"PGEN_00001430"	"Low"	41.1764705882353
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	12	26	"PGEN_00001430"	"Low"	31.5789473684211
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18510331	25	8	"PGEN_00001431"	"Low"	75.7575757575758
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	18510389	7	29	"PGEN_00001431"	"Low"	19.4444444444444
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19775906	1	273	"PGEN_00001470"	"Low"	0.364963503649635
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19775960	0	196	"PGEN_00001470"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19775998	19	99	"PGEN_00001470"	"Low"	16.1016949152542
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19788225	9	32	"PGEN_00001471"	"Low"	21.9512195121951
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19788236	10	35	"PGEN_00001471"	"Low"	22.2222222222222
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19788245	16	29	"PGEN_00001471"	"Low"	35.5555555555556
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19788270	9	30	"PGEN_00001471"	"Low"	23.0769230769231
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19788275	7	32	"PGEN_00001471"	"Low"	17.9487179487179
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19922134	3	162	"PGEN_00001480"	"Low"	1.81818181818182
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19922186	2	91	"PGEN_00001480"	"Low"	2.1505376344086
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	19922225	2	70	"PGEN_00001480"	"Low"	2.77777777777778
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	0	54	"PGEN_00001492"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	0	54	"PGEN_00001492"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20351269	0	54	"PGEN_00001492"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20351303	2	26	"PGEN_00001492"	"Low"	7.14285714285714
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	18	"PGEN_00001492"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	18	"PGEN_00001493"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	18	"PGEN_00001492"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	18	"PGEN_00001493"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	19	"PGEN_00001493"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	19	"PGEN_00001492"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	19	"PGEN_00001493"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	19	"PGEN_00001492"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	20	"PGEN_00001493"	"Low"	0
"EPI_103"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	20	"PGEN_00001492"	"Low"	0
